,workflow_type,task_id,time_to_buffer,dependency_wait_time,time_spent_in_queue,model_fetching_time,execution_time
261,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
262,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
263,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
264,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
265,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
266,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
267,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
268,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
269,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
270,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
271,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
272,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
273,0.0,3.0,561.0043814697128,0.0,0.0,0.0,803.0
274,0.0,4.0,1002.0097129589703,835.9973342553712,0.0,0.0,1.0
275,1.0,0.0,0.004381469712825492,0.0,0.0,0.0,560.0
276,1.0,1.0,560.0043814697128,0.0,778.0,0.0,27.0
277,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
278,2.0,1.0,283.4883574529522,0.0,80.51602401676064,0.0,26.0
279,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
280,2.0,3.0,359.4808353392291,30.528307187341852,0.0,0.0,0.19999999999708962
281,3.0,0.0,0.24041766961454414,0.0,0.0,0.0,0.6000000000058208
282,3.0,1.0,1.6707347279589158,0.0,0.0,0.0,178.0
283,3.0,2.0,1.6707347279589158,0.0,0.0,0.0,147.0
284,3.0,3.0,149.50105178629747,30.16968294166145,0.0,0.0,104.0
285,0.0,0.0,0.002190734856412746,0.0,0.0,0.0,561.0
286,0.0,1.0,561.0048564794852,0.0,0.0,0.0,441.0
287,0.0,2.0,561.0048564794852,0.0,498.99733425537124,0.0,778.0
288,0.0,3.0,561.0021907348564,0.0,0.0,0.0,803.0
289,0.0,4.0,1002.0075222241139,835.9973342553712,0.0,0.0,1.0
290,1.0,0.0,0.002190734856412746,0.0,0.0,0.0,560.0
291,1.0,1.0,560.0021907348564,0.0,778.0,0.0,27.0
292,2.0,0.0,0.4808353392290883,0.0,0.0,0.0,283.0
293,2.0,1.0,283.4883574529522,0.0,80.51383328190423,0.0,26.0
294,2.0,2.0,283.4808353392291,0.0,0.0,0.0,76.0
295,2.0,3.0,359.4808353392291,30.52611645248544,0.0,0.0,0.19999999999708962
296,3.0,0.0,0.4808353392290883,0.0,0.0,0.0,0.6000000000058208
297,3.0,1.0,1.91115239757346,0.0,0.0,0.0,178.0
298,3.0,2.0,1.91115239757346,0.0,0.0,0.0,147.0
299,3.0,3.0,149.741469455912,30.16968294166145,0.0,0.0,104.0
300,0.0,0.0,0.004381469712825492,0.0,0.0,0.0,561.0
301,0.0,1.0,561.0070472143416,0.0,0.0,0.0,441.0
302,0.0,2.0,561.0070472143416,0.0,498.99733425537124,0.0,778.0
